strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,breeder_extracted
025029c0-9e2d-48ca-b777-e283146261d6,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,earthy,,,F5,,,,,,False,html/510881abdf6fe3ad.html,,2026-01-12T12:55:52.730310,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-masterkush/prod_382,,,,,,,,,,,Dutch Passion
2935d5b7-7cdc-4939-8374-6810c9231705,dutch_passion,Auto MAC #1,,crossing a popular photoperiod MAC #1 with our cla,,,,,,,,,,,"earthy, woody",,,,,,,,,True,html/48e1e15fbf4f4391.html,,2026-01-12T12:55:53.027877,,https://dutch-passion.us/cannabis-seeds/auto-mac-1,,3.0,,0.3,0.3,0.3,,,,,Dutch Passion
03f4d7c3-2b70-4873-a48a-80cd61f5983b,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,,,,F5,,,,,,False,html/4d03125ac26e1c9e.html,,2026-01-12T12:55:53.234610,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-mac-1/prod_8444,,,,20.0,20.0,20.0,,,,,Dutch Passion
3c590f32-e330-417e-b178-dac39296010c,dutch_passion,The World's Largest,,s Seeds,0.05,,,,,,,,,,,,,F5,,,,,,False,html/37dc40324d43be64.html,,2026-01-12T12:55:53.493102,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-lemon-kix-aka-auto-lemon-zkittle/prod_5934,,,,21.0,21.0,21.0,,,,,Dutch Passion
f939ac3b-5abb-4180-8d8a-f395f4c70867,dutch_passion,Lemon Z,,,,,,,,,,,,,,,,,,,,,,True,html/72d1fc2a9f012f80.html,,2026-01-12T12:55:53.779531,,https://dutch-passion.us/cannabis-seeds/lemon-z,,,,0.3,0.3,0.3,,,,,Dutch Passion
d4adda25-367c-4c57-9f49-9c09207ca1f8,dutch_passion,The World's Largest,,s Seeds,,,,,,,,,,,,,,F5,,,,,,False,html/a668cec5bed8af86.html,,2026-01-12T12:55:53.998835,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-la-lybella/prod_381,,,,,,,,,,,Dutch Passion
1dd765a9-5c10-4c91-9dae-5502a55b186e,dutch_passion,The World's Largest,,s Seeds,0.25,,,,,,,,,,earthy,,,F5,,,,,,False,html/73ceb327ce1b405e.html,,2026-01-12T12:55:54.255545,,https://www.cannabis-seeds-bank.co.uk/dutch-passion-seeds-auto-kerosene-krash/prod_7797,,,21.5,,25.0,18.0,18-25%,,,,Dutch Passion
61aab569-a36c-4c6f-8e12-9fa99222802a,dutch_passion,Auto Kerosene Krash,,,,,,,,,,,,,"earthy, woody, pine",,,,,,,,,True,html/20d67840636a4cdf.html,,2026-01-12T12:55:54.538339,,https://dutch-passion.us/cannabis-seeds/auto-kerosene-krash,,6.0,20.5,,23.0,18.0,18-23%,,,,Dutch Passion
31155ee3-b686-4512-ae7c-ea9828b5c2e8,dutch_passion,Kerosene Krash,,crossing a GG #4 (formerly Gorilla Glue) with a ma,,,,,,,,,,,earthy,,,,,,,,,True,html/a652a4125e8bd7d5.html,,2026-01-12T12:55:54.828121,,https://dutch-passion.us/cannabis-seeds/kerosene-krash,,5.0,17.5,,20.0,15.0,15-20%,,,,Dutch Passion
81936bd6-e0cd-4bb9-9149-484ec9c1ec13,dutch_passion,Ice Cream Haze,,"Antonio, (35 cannabis cups in the past few years!)",,,,,,,,,,,,,,F1,,,,3.0,,True,html/7445ef1ce6150635.html,,2026-01-12T12:55:55.200512,,https://dutch-passion.us/cannabis-seeds/ice-cream-haze,,,19.0,,20.0,18.0,18-20%,,,,Dutch Passion
